web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564972139-204860","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","English jokes","https://www.amazon.com/Wase-Dev-English-jokes/dp/B07KG4D51Y/ref=sr_1_158?fst=as%3Aoff&qid=1564969824&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-158","English jokes","english  jokes  is a skill to help you _____________________.

You can say:

""Alexa, open english jokes ""
""Alexa, start english jokes ""
""Alexa, launch english jokes ""

Please leave a 5-star review if you love this skill, or send us an email with your suggestions at _____________. Your 5-star reviews encourage us to keep making more great skills, thanks!","Guidance Suggested.","english jokes","dynamic content.","Developer Privacy Policy","https://getstoryline.com/public/privacy.html","null","","1","by Wase Dev","1","https://www.amazon.com/product-reviews/B07KG4D51Y","1.0 out of 5 stars","Utilities","Alarms & Clocks","dumd","https://www.amazon.com/gp/customer-reviews/RW8HTHPEHML0J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07KG4D51Y","just plain dumb","1.0 out of 5 stars","May 3, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=10&fst=as%3Aoff&qid=1564969822&rnid=2661617011&ref=sr_pg_9"
"1564972950-206947","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","How Many Days","https://www.amazon.com/Alexa-Blueprints-User-Many-Days/dp/B07TXW681L/ref=sr_1_98?fst=as%3Aoff&qid=1564969818&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-98","How Many Days","Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events.
This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.","Mature.","how many days","dynamic content.","null","","null","","2","by Alexa Blueprints User","2","https://www.amazon.com/product-reviews/B07TXW681L","3.0 out of 5 stars","Utilities","Alarms & Clocks","works for me","https://www.amazon.com/gp/customer-reviews/R1N3YNZRU0EUNR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07TXW681L","does what its supposed to 🤷‍♀️","5.0 out of 5 stars","August 2, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=7&fst=as%3Aoff&qid=1564969816&rnid=2661617011&ref=sr_pg_6"
"1564974123-210373","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","WiFi Password","https://www.amazon.com/cubic-ai-WiFi-Password/dp/B06XXJ5GBD/ref=sr_1_43?fst=as%3Aoff&qid=1564969810&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-43","WiFi Password","Enter your WiFi network name and password and Alexa will tell them to your friends and family. Forget questions about your network!

If you like the skill, please submit a review :)","Guidance Suggested.","wifi password","dynamic content.","Developer Privacy Policy","http://cubic.ai/policy.html","Developer Terms of Use","http://cubic.ai/tos.html","129","by cubic.ai","129","https://www.amazon.com/product-reviews/B06XXJ5GBD","4.2 out of 5 stars","Utilities","Device Tracking","Confuses the number zero for letter O","https://www.amazon.com/gp/customer-reviews/R3836FO4I8IVG2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B06XXJ5GBD","Great idea but it says the letter O when in fact it's the number zero","3.0 out of 5 stars","May 1, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564969807&rnid=2661617011&ref=sr_pg_2"
"1564975926-215771","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Any.do","https://www.amazon.com/Any-DO-Inc-Any-do/dp/B074X3JRHL/ref=sr_1_6?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Any.do","Get More Done with Any.do, the #1 To-do list, Calendar & Reminders App. Now works in perfect harmony with Amazon Alexa.

To get started, enable the Any.do Skill on Alexa, grant Lists read/write permissions and link to Any.do by creating a new account or signing-in to your existing account.

Once connected, your Alexa Shopping & To-do lists will be added as new lists to your Any.do account (at the moment, these are the only lists available on Alexa).
Then just say ‘Alexa, add birthday plans to my To-Do list’ or ‘Alexa, add tomatoes to my Shopping list’.
Your tasks will immediately sync to your Any.do account on mobile, desktop and tablet - so you’ll have it with you anytime, anywhere.

New to Any.do?
Visit https://www.any.do  to download the app and start getting more done!
If you have any questions or issues connecting Alexa with Any.do, please contact customers@any.do","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.any.do/legal/app-license-agreement","null","","276","by Any.DO Inc","276","https://www.amazon.com/product-reviews/B074X3JRHL","3.9 out of 5 stars","Utilities","Calendars & Reminders","Great skill if you know the tricks to using it.","https://www.amazon.com/gp/customer-reviews/R1WVYVAHFW0YI5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074X3JRHL","This is a great skill if you know how to use Any.do. You can set up a list with any name on the Any.do mobile app or website. You can also turn off Moments or whatever they call it on the mobile app. The things people don't like about this skill are almost always fixable if you know where to go on the app or website to fix it.","5.0 out of 5 stars","December 21, 2017","Next page→","https://www.amazon.com/Any-DO-Inc-Any-do/product-reviews/B074X3JRHL/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","",""
"1564973179-207576","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Deep Sleep Sounds","https://www.amazon.com/Deal-Monkey-UK-Ltd-Sounds/dp/B07D7D1RJ5/ref=sr_1_85?fst=as%3Aoff&qid=1564969816&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-85","Deep Sleep Sounds","Click the 'Enable' button or say 'Alexa open Deep Sleep Sounds'. Then you can say 'Alexa open Deep Sleep Sounds' to begin skill.

Sleep well at night or bring peace to your busy life with Relaxing Sounds. Close your eyes and relax. These sounds are good for meditation or relaxation.

We use a high quality 2 hour audio stream, not 2 min loops with pauses some other sound providers use.

If you love this skill please let us know by leaving a review!","Guidance Suggested.","deep sleep sounds","dynamic content.","Developer Privacy Policy","https://getstoryline.com/public/privacy.html","null","","11","by Deal Monkey UK Ltd","11","https://www.amazon.com/product-reviews/B07D7D1RJ5","3.2 out of 5 stars","Utilities","Alarms & Clocks","good sound - bad execution","https://www.amazon.com/gp/customer-reviews/RQWEQHET7B3YU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07D7D1RJ5","very relaxing. so needed after the frustrating attempts to run the app. first you ask her to open the app. then she asks you if you want to open the app. then you need to guess the exact correct second to time your yes reaponse. and for the record, “yes damn it all to hell” does not work.","1.0 out of 5 stars","March 3, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=6&fst=as%3Aoff&qid=1564969814&rnid=2661617011&ref=sr_pg_5"
"1564971918-204305","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","BS Alert","https://www.amazon.com/Deal-Monkey-UK-Ltd-Alert/dp/B07D7J8GLQ/ref=sr_1_175?fst=as%3Aoff&qid=1564969826&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-175","BS Alert","Click the 'Enable' button or say 'Alexa open bs alert'. Then you can say 'Alexa open bs alert' to begin skill.

I'm sure we have all felt the need to use something like this skill before - simply activate and your good to go next time someone talks rubbish you can have alexa call them out! 

If you love this skill please let us know by leaving a review!","Mature.","b. s. alert","dynamic content.","Developer Privacy Policy","https://getstoryline.com/public/privacy.html","null","","2","by Deal Monkey UK Ltd","2","https://www.amazon.com/product-reviews/B07D7J8GLQ","4.0 out of 5 stars","Utilities","Alarms & Clocks","lol","https://www.amazon.com/gp/customer-reviews/RZMZOWV5AKRBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07D7J8GLQ","funny skill","5.0 out of 5 stars","January 4, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=11&fst=as%3Aoff&qid=1564969824&rnid=2661617011&ref=sr_pg_10"
"1564970692-200871","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Safe Place","https://www.amazon.com/petestanley-co-uk-Safe-Place/dp/B01N24AYGE/ref=sr_1_261?fst=as%3Aoff&qid=1564969838&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-261","Safe Place","Ever forgotten the safe place you put your passport last year? Now you can get Alexa to remember for you!

Safe Place remembers where you put those important things for you, simply tell Safe Place ""my passport is in the safe"" or ""remember that my certificate is in the desk drawer"".
When you come to need it next simply ask Safe Place ""where's my passport?""

Want to update the location of an item?  Simply tell Safe Space the new location the same way you told it where it was before. 

To get Safe Space to forget an item's location just tell Safe Place ""Forget my passport"" or if you want it to forget everything, ""forget me"".

I hope you find Safe Place useful, thanks for checking it out!","null","safe place","dynamic content.","null","","null","","47","by petestanley.co.uk","47","https://www.amazon.com/product-reviews/B01N24AYGE","3.9 out of 5 stars","Utilities","Calendars & Reminders","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=17&fst=as%3Aoff&qid=1564969836&rnid=2661617011&ref=sr_pg_16"
"1564972559-205955","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","NYC Garbage Collection","https://www.amazon.com/Art-Kay-NYC-Garbage-Collection/dp/B06XKZC6R3/ref=sr_1_123?fst=as%3Aoff&qid=1564969820&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-123","NYC Garbage Collection","Tells you if garbage collection is in effect today in New York City.



This skill is using data from NYC 311 service.
Not Affiliated with the New York City Government or NYC 311 Service.","null","garbage collection","dynamic content.","null","","null","","2","by Art Kay","2","https://www.amazon.com/product-reviews/B06XKZC6R3","3.9 out of 5 stars","Utilities","Calendars & Reminders","knows about today...","https://www.amazon.com/gp/customer-reviews/R3HZRE2DPB2F44/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B06XKZC6R3","... but can't tell you future status","3.0 out of 5 stars","November 7, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=8&fst=as%3Aoff&qid=1564969818&rnid=2661617011&ref=sr_pg_7"
"1564970280-199629","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Recycling Reminder","https://www.amazon.com/Casey-Loren-Billman-Recycling-Reminder/dp/B01HPJ6M4G/ref=sr_1_290?fst=as%3Aoff&qid=1564969842&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-290","Recycling Reminder","Never have to judge if it's your recycling week by looking down the street.  Configure Recycling Reminder to remember your biweekly pickup week by saying, ""Alexa, ask Recycling Reminder to remember my recycling week as"" followed by ""this week"" or ""next week"".  To use Recycling Reminder, ask Alexa to ""ask Recycling Reminder if pickup is this week"" to have a quick reminder or simply, ""open Recycling Reminder"".","null","recycling reminder","dynamic content.","null","","null","","33","by Casey Loren Billman","33","https://www.amazon.com/product-reviews/B01HPJ6M4G","3.3 out of 5 stars","Utilities","Calendars & Reminders","Writing down the commands helps","https://www.amazon.com/gp/customer-reviews/R150HQKIGR14IU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01HPJ6M4G","I wrote the commands in black marker over the usual place where we keep the calendar, so now it's useful.","5.0 out of 5 stars","October 7, 2017","Next page→","https://www.amazon.com/Casey-Loren-Billman-Recycling-Reminder/product-reviews/B01HPJ6M4G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=19&fst=as%3Aoff&qid=1564969840&rnid=2661617011&ref=sr_pg_18"
"1564973017-207131","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Tweech for Twitter","https://www.amazon.com/FutureOfVoice-Tweech-for-Twitter/dp/B01GK6D3JC/ref=sr_1_94?fst=as%3Aoff&qid=1564969816&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-94","Tweech for Twitter","This skill reads your twitter timeline to you.
Tweech is your personalized flash briefing. You can easily stay up to date with updates that are are relevant for you.
Start your day hearing what the people you follow talk about and get news in real time as you expect it from twitter.

If you want to receive specific information just open a new twitter account and follow the relevant accounts. You can configure you own flash briefing in seconds.

Only english tweets are read. For a better experience the tweets are cleaned up.
After you have activated the skill you will be asked for a read-only access to your twitter account.

Feel free to send us feedback, bugs or feature request to twitter@futureofvoice.com","Mature.","tweet reader","dynamic content.","Developer Privacy Policy","http://www.futureofvoice.com/privacy-policy/","null","","9","by FutureOfVoice","9","https://www.amazon.com/product-reviews/B01GK6D3JC","3.2 out of 5 stars","Utilities","null","Add List Capability","https://www.amazon.com/gp/customer-reviews/R2LA9DWLCDEL7Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01GK6D3JC","Love this skill, it's very useful but would be 10/10 better if it could read tweets from my twitter list rather than my home feed.
I have a list for VIPs that I really care about keeping up to date with. It would nice to know what they tweet rather than having all the other accounts I follow in the mix.","4.0 out of 5 stars","July 23, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=6&fst=as%3Aoff&qid=1564969814&rnid=2661617011&ref=sr_pg_5"
"1564972182-204963","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Baby Weight Tracker","https://www.amazon.com/Foxflower-Baby-Weight-Tracker/dp/B07NP25HGC/ref=sr_1_152?fst=as%3Aoff&qid=1564969824&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-152","Baby Weight Tracker","As a parent whose children needed careful weight monitoring as babies, I found that trying to juggle the scale, my phone, and the baby, to keep track of daily weights and understand the recent average trend, was often more than I could handle in my sleep-deprived state :) So I wanted to make a simple skill that does just this one thing easily. Weigh your baby with your home scale, say ""open baby weight,"" and then for example, ""ten pounds four and a half ounces,"" (or kilograms and grams if you like) and that's it. After the second day recording weight, you'll start to hear back the change since last time. After a week of tracking, you'll be able to say ""report"" and get the recent daily average change. A well-rested adult with one hand reliably free could probably do this pretty easily with a notepad :) But for those of us who don't fit that description during the first year of our children's lives, well, I hope this skill helps. Apologies but this first version can only track one child's weight at a time. One last thing, if you just want to record one quick weight, it's not necessary to open and log in separate steps. You can just say, ""Alexa, tell baby weight fifteen pounds nine ounces."" Happy tracking!","null","baby weight","dynamic content.","Developer Privacy Policy","https://s3.amazonaws.com/baby-weight-tracker/privacy.html","Developer Terms of Use","https://s3.amazonaws.com/baby-weight-tracker/terms.html","2","by Foxflower","2","https://www.amazon.com/product-reviews/B07NP25HGC","5.0 out of 5 stars","Utilities","Calculators","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=10&fst=as%3Aoff&qid=1564969822&rnid=2661617011&ref=sr_pg_9"
"1564976340-217032","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Phone Number Check","https://www.amazon.com/dogskyra-Phone-Number-Check/dp/B07D9Q77MZ/ref=sr_1_1?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-1","Phone Number Check","the skill provides basic information about a 10 digit phone number in the United State:
1. type of call: land line, mobile, etc (if available)
2. carrier: if available
3. location: if available","Guidance Suggested.","phone number check","dynamic content.","null","","null","","91","by dogskyra","91","https://www.amazon.com/product-reviews/B07D9Q77MZ","3.4 out of 5 stars","Utilities","Zip Code Lookup","Alexa doesn’t understand","https://www.amazon.com/gp/customer-reviews/R357FG2MLQHKKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07D9Q77MZ","Me: Alexa tell me about “111-111-1111”
Alexa: the answer to your calculation is “1,111,111,111”
(Not what I asked)","1.0 out of 5 stars","November 27, 2018","","","",""
"1564971503-203195","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Presidential Countdown","https://www.amazon.com/Blue-Loon-Tech-Presidential-Countdown/dp/B074KMQHZ4/ref=sr_1_199?fst=as%3Aoff&qid=1564969830&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-199","Presidential Countdown","Need a countdown of how long until Donald J Trump's presidential term will last (if nothing cuts it short...). Use this skill to get a readout of the years, days, hours, and minutes remaining.","null","presidential countdown","dynamic content.","null","","null","","65","by Blue Loon Tech","65","https://www.amazon.com/product-reviews/B074KMQHZ4","2.6 out of 5 stars","Utilities","Alarms & Clocks","Unless it's  cut short","https://www.amazon.com/gp/customer-reviews/R3NEQ3GGJGBCCL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074KMQHZ4","Not until Christmas, keep wishing!  TRUMP/PENCE 2020","1.0 out of 5 stars","November 17, 2017","Next page→","https://www.amazon.com/Blue-Loon-Tech-Presidential-Countdown/product-reviews/B074KMQHZ4/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=13&fst=as%3Aoff&qid=1564969828&rnid=2661617011&ref=sr_pg_12"
"1564971884-204218","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Work Clock","https://www.amazon.com/XTechC-Work-Clock/dp/B07CMG3F91/ref=sr_1_178?fst=as%3Aoff&qid=1564969828&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-178","Work Clock","This is a perfect skill to help keep track of your time without the hassle of manually clocking-in or out while you are working. A great tool for freelancers, consultants, or anything that requires you to keep track of your time.

Just open work clock, create a project with any name, and from there you can clock in and out of the project. If you need to record your clocked times, just ask for an email with the report, and Alexa will send it to your email!

NOTE: You need to enable account linking in order to email yourself a summary of your project times.

Below is a list of common commands:

""Create new project""
""Hear existing projects""
""Clock into 'project name'""
""Clock out of 'project name'""
""Tell me the total time of 'project name'""
""Email me a summary of all projects""
""Delete 'project name'""
""Hear all commands""

You can also easily clock-in and clock-out in one utterance:
""Alexa open work clock and clock in/out of 'project name'""

You can watch a live demo on our YouTube video here:
https://youtu.be/IMmJnrcZRhY

Any comments, questions, or suggestions? We would love to hear your feedback! Please contact us at our email - contact.xtechc@gmail.com","Guidance Suggested.","work clock","dynamic content.","Developer Privacy Policy","https://drive.google.com/open?id=1PDLbwcc46QG2mn70-eMI42-yRbrYTkK7","null","","1","by XTechC","1","https://www.amazon.com/product-reviews/B07CMG3F91","1.0 out of 5 stars","Utilities","Alarms & Clocks","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=12&fst=as%3Aoff&qid=1564969826&rnid=2661617011&ref=sr_pg_11"
"1564974038-210123","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","WiFi Password","https://www.amazon.com/cubic-ai-WiFi-Password/dp/B06XXJ5GBD/ref=sr_1_43?fst=as%3Aoff&qid=1564969810&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-43","WiFi Password","Enter your WiFi network name and password and Alexa will tell them to your friends and family. Forget questions about your network!

If you like the skill, please submit a review :)","Guidance Suggested.","wifi password","dynamic content.","Developer Privacy Policy","http://cubic.ai/policy.html","Developer Terms of Use","http://cubic.ai/tos.html","129","by cubic.ai","129","https://www.amazon.com/product-reviews/B06XXJ5GBD","4.2 out of 5 stars","Utilities","Device Tracking","AFDB™ optional but unnecessary","https://www.amazon.com/gp/customer-reviews/R1EN7XPMBG74SH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B06XXJ5GBD","This is a handy little app to share my guest network Wi-Fi password with visitors.

For members of the Aluminum Foil Deflector Beanie (AFDB™) crowd, I live a quarter mile from the nearest neighbor, so I'm not concerned about someone getting access. Psychotronic mind control devices probably pose a more imminent threat.","5.0 out of 5 stars","January 7, 2018","Next page→","https://www.amazon.com/cubic-ai-WiFi-Password/product-reviews/B06XXJ5GBD/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564969807&rnid=2661617011&ref=sr_pg_2"
"1564971548-203329","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Presidential Countdown","https://www.amazon.com/Blue-Loon-Tech-Presidential-Countdown/dp/B074KMQHZ4/ref=sr_1_199?fst=as%3Aoff&qid=1564969830&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-199","Presidential Countdown","Need a countdown of how long until Donald J Trump's presidential term will last (if nothing cuts it short...). Use this skill to get a readout of the years, days, hours, and minutes remaining.","null","presidential countdown","dynamic content.","null","","null","","65","by Blue Loon Tech","65","https://www.amazon.com/product-reviews/B074KMQHZ4","2.6 out of 5 stars","Utilities","Alarms & Clocks","Divisive and inappropriate","https://www.amazon.com/gp/customer-reviews/R1G29P2JJ3Q7SS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074KMQHZ4","Really Amazon? Take this garbage down.","1.0 out of 5 stars","February 7, 2018","Next page→","https://www.amazon.com/Blue-Loon-Tech-Presidential-Countdown/product-reviews/B074KMQHZ4/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=13&fst=as%3Aoff&qid=1564969828&rnid=2661617011&ref=sr_pg_12"
"1564974827-212487","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","stopwatch","https://www.amazon.com/blandflakes-stopwatch/dp/B019DB6YNI/ref=sr_1_18?fst=as%3Aoff&qid=1564969807&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-18","stopwatch","This skill provides a stopwatch for timing arbitrary things.

You just start a stopwatch, and then you can check the status of the watch, restart the watch, or stop it at any point. You can also pause and resume the watch, and it will track the running total duration.

In addition to the explicit commands (start, status, reset, stop, pause, resume), launching the app also acts as a shortcut for managing your watch. Launching the app with no watch will start a new watch, while launching it with a running watch will automatically return your status.

Past reviews have mentioned the verbosity; there is no way for me to improve this as Alexa skills must be invoked by name.

Apologies for the recent disruption, my hosting shut down on me while I was in the hospital. However, I've now moved to paid hosting, and added Pause/Restart!

(Also listed as time keeper, for now).","null","stopwatch","dynamic content.","null","","null","","271","by blandflakes","271","https://www.amazon.com/product-reviews/B019DB6YNI","3.5 out of 5 stars","Utilities","Alarms & Clocks","","","","","","null","https://www.amazon.com/blandflakes-stopwatch/product-reviews/B019DB6YNI/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564969805&rnid=2661617011&ref=sr_pg_1"
